蓝光测试,#genre#
TV1,mitv://147.135.39.171:9906/5cc690ef00003d09faedb76859f97961.ts
TV2,mitv://147.135.39.171:9906/5cc690ee000ddbabfaedb6fb4a9f251a.ts
TV3,mitv://147.135.39.171:9906/5e70639d0008ef4d0c99c9a23c1832d2.ts
NTV7,mitv://147.135.39.171:9906/5ea3241a00018c93d2da03f237be6816.ts
8TV,mitv://147.135.39.171:9906/5ea326ab00050fbdd2e40b451ec44f78.ts
TV9,mitv://147.135.39.171:9906/5e70639e0009c6f70c99cdb9519c473f.ts
Berita RTM,mitv://147.135.39.171:9906/5eb2a25e000c65a00f5f647368d77267.ts
OASIS,mitv://147.135.39.171:9906/5e7063a0000a441f0c99d5a80aa6129b.ts
WARNA,mitv://147.135.39.171:9906/5e70639e000f0e3b0c99cf216c5913ce.ts
PRIMA,mitv://147.135.39.171:9906/5e7063a0000087f20c99d337506b0805.ts
CITRA,mitv://147.135.39.171:9906/5e7063a0000594700c99d4805d9d78bd.ts
RIA,mitv://147.135.39.171:9906/5e70639f00049b1c0c99d059295a2a4b.ts
AWANI,mitv://147.135.39.171:9906/5e7cedac0000aae33d951cf503ce1dcb.ts
全佳HD,mitv://147.135.39.171:9906/5c4fcb8900029b927eeb6ef27e573cdc.ts
雙星HD,mitv://147.135.39.171:9906/5c4fcc4900021daf7eee5cd26e523e7e.ts
歡喜台HD,mitv://147.135.39.171:9906/5e98aade000b7c3ca9f062024ca07104.ts
歡喜台(備),mitv://147.135.39.171:9906/5eb3078b000f1ae610ea9ce760ff6fb5.ts
華麗台HD,mitv://147.135.39.171:9906/5e5779ed00004fd231447f705c0876bd.ts
華麗台(備),mitv://147.135.39.171:9906/5e9e7306000e6fb6c086511e3b730318.ts
AEC HD,mitv://147.135.39.171:9906/5ea81ffc0003a7a1e652019e15207790.ts
AEC(備),mitv://147.135.39.171:9906/5ea3241900098381d2da020e44db01a8.ts
小太陽,mitv://147.135.39.171:9906/5c311b380000b12f06c9ab7174b605e2.ts
AOD HD,mitv://147.135.39.171:9906/5eb3076300010b0110e9fd0d71637a0b.ts
AOD(備),mitv://147.135.39.171:9906/5e577104000e8a9a3121b4f12c473608.ts
愛奇藝,mitv://147.135.39.171:9906/5e57755e00054af53132b22041d007fa.ts
NHK-G综合,mitv://147.135.39.171:9906/5f0a091b000ad08b64c964033a6c7866.ts
NHK-G综合,mitv://50.7.118.66:9906/5ee06e7b000dd11ce3770fbe75242192.ts
NHK-E教育,mitv://147.135.39.171:9906/5f0a091b0004fc4464c9628c32df60b6.ts
NHK-E教育,mitv://50.7.118.66:9906/5ee1812d00072420e7a8155805945f9c.ts
日本テレビ,mitv://147.135.39.171:9906/5f0a091a000d583964c960c7711e18c9.ts
日本テレビ,mitv://50.7.118.66:9906/5ee18144000d570ae7a870c714537762.ts
テレビ朝日,mitv://147.135.39.171:9906/5f0a0a67000da20b64ce759e0e5254fc.ts
TBSテレビ,mitv://147.135.39.171:9906/5f0a0a69000badc764ce7cf16e4f7ef6.ts
TBSテレビ,mitv://50.7.118.66:9906/5ee18197000d1a01e7a9b4ef10ce3342.ts
テレビ東京,mitv://147.135.39.171:9906/5f0a0919000d847d64c95cee17032f5e.ts
テレビ東京,mitv://50.7.118.66:9906/5ee18188000d9413e7a97a76251e5b8d.ts
フジテレビ,mitv://147.135.39.171:9906/5f0a091a0007744a64c95f401476622d.ts
フジテレビ,mitv://50.7.118.66:9906/5ee1817400079e32e7a92ad00eea6d56.ts
abc朝日,mitv://147.135.39.171:9906/5f0a0a680006ba4a64ce77c13ac64d8c.ts
abc朝日,mitv://50.7.118.66:9906/5ee183b200016b48e7b1eb6940937515.ts
読売テレビ,mitv://147.135.39.171:9906/5f0a0d8f000cfa8c64dac9bf624b4af1.ts
読売テレビ,mitv://50.7.118.66:9906/5ee1867b000e4b2ee7bccfdd0f12652b.ts
毎日放送,mitv://147.135.39.171:9906/5f0a0d8f0005c67764dac7db3b3e5459.ts
毎日放送,mitv://50.7.118.66:9906/5ee1868c000af4b0e7bd116a2b324705.ts
関西テレビ,mitv://147.135.39.171:9906/5f0a0d8e000eb41a64dac6445f4d036e.ts
関西テレビ,mitv://50.7.118.66:9906/5ee1869e0006e717e7bd56b17aab2ae4.ts
朝日放送,mitv://147.135.39.171:9906/5f0a0d8e0008c06164dac4be170e7a3a.ts
朝日放送,mitv://50.7.118.66:9906/5ee186ae00081844e7bd957f3ee61ce1.ts
テレビ大阪,mitv://147.135.39.171:9906/5f0a0a68000dc1be64ce79967dce3c87.ts
テレビ大阪,mitv://50.7.118.66:9906/5ee1839900029c75e7b18a106d167a90.ts
サンテレビ,mitv://147.135.39.171:9906/5f0a0d8e0001d63964dac2f952584b73.ts
サンテレビ,mitv://50.7.118.66:9906/5ee186be0009c383e7bdd46c3d99681a.ts
BS-1,mitv://147.135.39.171:9906/5f0a0a690004ccb764ce7b2c0f8f50aa.ts
BSプレミアム,mitv://147.135.39.171:9906/5f0a0d8d000ac64a64dac153166063bb.ts
BSプレミアム,mitv://50.7.118.66:9906/5ee186ce00039099e7be11563e317be2.ts
BS日テレ,mitv://147.135.39.171:9906/5f0a0d8d0003dbed64dabf8e16076ef8.ts
BS日テレ,mitv://50.7.118.66:9906/5ee186dd0008cf5fe7be4d462a587472.ts
BS朝日,mitv://147.135.39.171:9906/5f0a0d8c000b8e3564dabda935ae303e.ts
BS朝日,mitv://50.7.118.66:9906/5ee186ee00035390e7be8e4636ce39cf.ts
BS-TBS,mitv://147.135.39.171:9906/5f0a0d8c0005292f64dabc0372995a19.ts
BS-TBS,mitv://50.7.118.66:9906/5ee186fe00003a1be7becbfb0ba972cd.ts
BSジャパン,mitv://147.135.39.171:9906/5f0a0fee000847bf64e40b9f5f0b130c.ts
BSジャパン,mitv://50.7.118.66:9906/5ee1870c0009c383e7bf051c77ce4de3.ts
BSフジ,mitv://147.135.39.171:9906/5f0a0fee0001abc064e409e97a1c773b.ts
BSフジ,mitv://50.7.118.66:9906/5ee1871d000d570ae7bf486f605e7a60.ts
WOWOWプライム,mitv://147.135.39.171:9906/5f0a0a650002fcb364ce6b1f6bbb4ead.ts
WOWOWプライム,mitv://50.7.118.66:9906/5ee1849b00025f6ce7b579d053e34de3.ts
WOWOWライブ,mitv://147.135.39.171:9906/5f0a0a65000982f364ce6cc5317462b5.ts
WOWOWライブ,mitv://50.7.118.66:9906/5ee18489000d9413e7b5365e703b39b1.ts
WOWOWシネマ,mitv://147.135.39.171:9906/5f0a0a64000bf73f64ce697947f15185.ts
WOWOWシネマ,mitv://50.7.118.66:9906/5ee1849b00025f6ce7b579d053e34de3.ts
スターチャンネル1,mitv://147.135.39.171:9906/5f0a0a640004d22864ce67a450f96f95.ts
スターチャンネル1,mitv://50.7.118.66:9906/5ee184b4000c62e6e7b5de08226d367f.ts
スターチャンネル2,mitv://147.135.39.171:9906/5f0a0d9100081d0764dad04760fe13d9.ts
スターチャンネル2,mitv://50.7.118.66:9906/5ee184cf000578e1e7b645bb174207a8.ts
スターチャンネル3,mitv://147.135.39.171:9906/5f0a0d910001986164dacea13dcb4bb8.ts
BSアニマックス,mitv://147.135.39.171:9906/5f0a0d90000a10eb64daccdc6f3e6f52.ts
BSアニマックス,mitv://50.7.118.66:9906/5ee184fa000cdcf8e7b6ef976fe27f8e.ts
J sports 1,mitv://147.135.39.171:9906/5f0a0a670007ac7764ce7418540a501f.ts
J sports 1,mitv://50.7.118.66:9906/5ee1840e00039099e7b3535616500d31.ts
J sports 2,mitv://147.135.39.171:9906/5f0a0a66000ec12064ce720457d97d50.ts
J sports 2,mitv://50.7.118.66:9906/5ee1841c000f3f52e7b38d046e141c0c.ts
J sports 3,mitv://147.135.39.171:9906/5f0a0a66000805d464ce704f7abc370d.ts
J sports 3,mitv://50.7.118.66:9906/5ee1842b00031687e7b3c47f5d726980.ts
J sports 4,mitv://147.135.39.171:9906/5f0a0a6600013ae264ce6e8a42a3175c.ts
J sports 4,mitv://50.7.118.66:9906/5ee1843e000be8d4e7b410f90a20303d.ts
グリーンチャンネル,mitv://147.135.39.171:9906/5f0a0d900003e69464dacb4653776ed9.ts
グリーンチャンネル,mitv://50.7.118.66:9906/5ee1850e00039099e7b73b561d4c5bde.ts
スカイA sports＋,mitv://147.135.39.171:9906/5f0a0fed00096ed664e4080534846fa3.ts
スカイA sports＋,mitv://50.7.118.66:9906/5ee1873400003a1be7bf9eeb5e3d0c71.ts
日テレG+ HD,mitv://147.135.39.171:9906/5f0a0fed00028a6d64e406402dd07c50.ts
日テレG+ HD,mitv://50.7.118.66:9906/5ee187440005f2f3e7bfdee25cbb02e2.ts
ゴルフネットワークHD,mitv://147.135.39.171:9906/5f0a0fec000b349364e4048a757b3a4d.ts
ゴルフネットワークHD,mitv://50.7.118.66:9906/5ee18753000d570ae7c01b5f089d139d.ts
時代劇専門チャンネル,mitv://147.135.39.171:9906/5f0a0fec00040f6464e402b53d536b3e.ts
時代劇専門チャンネル,mitv://50.7.118.66:9906/5ee18763000b31b9e7c05952101b100c.ts
Music Japan TV,mitv://147.135.39.171:9906/5f0a0feb000cf83464e4010f305d4981.ts
Music Japan TV,mitv://50.7.118.66:9906/5ee18774000e4b2ee7c09c852d8b0dcf.ts
キッズステーションHD,mitv://147.135.39.171:9906/5f0a0feb00063ce364e3ff5a3edb198f.ts
キッズステーションHD,mitv://50.7.118.66:9906/5ee18783000ec540e7c0d73c532656c4.ts
ディスカバリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea000e564264e3fd856b3a5d97.ts
ディスカバリーチャンネル,mitv://50.7.118.66:9906/5ee187920009c383e7c1108c78372e77.ts
ヒストリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea00080c8464e3fbef41a6047c.ts
ヒストリーチャンネル,mitv://50.7.118.66:9906/5ee187a200029c75e7c14d387c9559b4.ts
ナショナル ジオグラフィッ,mitv://147.135.39.171:9906/5f0a0fea00010e9864e3fa2a42011c17.ts
ナショナル ジオグラフィッ,mitv://50.7.118.66:9906/5ee187b2000a3d95e7c18dac4dc0042f.ts
TBSニュースバード,mitv://147.135.39.171:9906/5f0a0fe90008224c64e3f8070efe3e3a.ts
TBSニュースバード,mitv://50.7.118.66:9906/5ee187c20008554de7c1cbaf07cc3d91.ts
旅チャンネル,mitv://147.135.39.171:9906/5f0a0fe900014ede64e3f6513b971d27.ts
旅チャンネル,mitv://50.7.118.66:9906/5ee187d000039099e7c20126398f2aa5.ts
Trans TV HD,mitv://147.135.39.171:9906/5ec63a960000db8e5bea1f1f456d4479.ts
Trans 7 HD,mitv://147.135.39.171:9906/5ec63a95000af2ea5bea1dd75c637b34.ts
Galaxy Premium,mitv://147.135.39.171:9906/5f0abba50008f5486782cea53ef56e77.ts
IMC,mitv://147.135.39.171:9906/5f0abba6000027db6782d04b54d85e60.ts
CNN印尼,mitv://147.135.39.171:9906/5ec628ed0007f7575ba524cc06113d4d.ts
CNBC印尼,mitv://147.135.39.171:9906/5ec628ed000236c15ba523556bb01254.ts
InsertLive,mitv://147.135.39.171:9906/5ec62ecc0009f88b5bbc147155f155c7.ts
Mola Sport,mitv://147.135.39.171:9906/5ec62ecc0004b5545bbc13097fb03c51.ts

Lingua HD,mitv://147.135.39.171:9906/5ec62ecd0000579e5bbc15d8505d3e65.ts
BBC Lifestyle,mitv://147.135.39.171:9906/5e7cf26300079eee3da7899262bc4841.ts
BBC WORLD NEWS,mitv://147.135.39.171:9906/5e7cf263000230893da7883a211a41d0.ts
DW,mitv://147.135.39.171:9906/5efb85a6000027022c17bdb0796926ff.ts
新時代1,mitv://147.135.39.171:9906/5e9b4e7400070a19b43f74ea635a6a4b.ts
新時代2,mitv://147.135.39.171:9906/5e9b4e74000c70b0b43f765126bb3cff.ts
VTV1,mitv://147.135.39.171:9906/5eb9775e0006d00b2a0f7cbf730a7b2c.ts
VTV2,mitv://147.135.39.171:9906/5eb9775e0005870e2a0f7c62491f681a	.ts
VTV4,mitv://147.135.39.171:9906/5eb9775d000ee5db2a0f7adb47e74d77.ts
VTV5,mitv://147.135.39.171:9906/5eb9775d0009f0f42a0f79a20dd9201b.ts
VTV6,mitv://147.135.39.171:9906/5eb9775d000503cb2a0f785a5e121138.ts
VTV7,mitv://147.135.39.171:9906/5eb9775c000f25f12a0f771259066bf7.ts
NDTV,mitv://147.135.39.171:9906/5ea1e2f30001a88dcdf3839a38f22073.ts
Sun TV,mitv://147.135.39.171:9906/5efb85a5000949ee2c17bc1a7ed1310c.ts
Star Movies HD,mitv://147.135.39.171:9906/5ea1e2fc000b1e57cdf3a933489b3aee.ts
Star Plus,mitv://147.135.39.171:9906/5ea1e2fc0005a793cdf3a7cc7c68377b.ts
Sony Sab,mitv://147.135.39.171:9906/5ea1e2fd00069934cdf3abf2016e348a.ts
Sony,mitv://147.135.39.171:9906/5ea1e2ff00039dbbcdf3b2f71ce92d77.ts
Sony MAX HD,mitv://147.135.39.171:9906/5ea1e2fe000871aacdf3b0575765204d.ts
Sony WAH,mitv://147.135.39.171:9906/5ea1e2fd000bdc94cdf3ad4a6b63095f.ts
India TV,mitv://147.135.39.171:9906/5ea1e2fe0002190acdf3aeb242576427.ts
And Pictures,mitv://147.135.39.171:9906/5ea1e2fd0000ff8ecdf3aa8b0c5e11d5.ts
Zee Yuva,mitv://147.135.39.171:9906/5ea1e5fe0002b19ccdff66e05a02389a.ts
Zee News,mitv://147.135.39.171:9906/5ea1e5fe000dadc6cdff69af54d94842.ts
ZeeTV,mitv://147.135.39.171:9906/5ea1e5fe000856dccdff6848483f5cca.ts
Zee Marathi,mitv://147.135.39.171:9906/5ea1e5ff0008d265cdff6c4f0dae2324.ts
Zee Bollywood,mitv://147.135.39.171:9906/5ea1e5ff000d74fdcdff6d881211672c.ts
Zee Cinema HD,mitv://147.135.39.171:9906/5ea1e5ff000383c3cdff6af733c90a84.ts
Zee Tamil,mitv://147.135.39.171:9906/5ea1e2f3000aef2acdf385fc1cd845f2.ts
Colors TV,mitv://147.135.39.171:9906/5ea1e2f400062de8cdf388ab25ad036b.ts
ESPN,mitv://147.135.39.171:9906/5ea1e2f400010518cdf387636039093f.ts
Ten 1,mitv://147.135.39.171:9906/5ea1e2fc000077fbcdf3a674214a1a17.ts
Ten 2,mitv://147.135.39.171:9906/5ea1e2fb0009cc85cdf3a4ee4ac84456.ts
Ten 3,mitv://147.135.39.171:9906/5ea1e2fb0003a171cdf3a36721136ab0.ts
Star Sports 1,mitv://147.135.39.171:9906/5ea1e2ff000e7e9ccdf3b5c653346a29.ts
Star Sports 2,mitv://147.135.39.171:9906/5ea1e2ff0008d551cdf3b44f6c0c4463.ts
HKC beIN SPORTS1,mitv://147.135.39.171:9906/5ea28d9a0005c385d08e210c66e47615.ts
HKC beIN SPORTS2,mitv://147.135.39.171:9906/5ea28d9a000cfc2bd08e22e03ebd0c76.ts
WWE,mitv://147.135.39.171:9906/5e9e8306000a3ed5c0c4d0050d315c34.ts
HKC直播新聞台,mitv://147.135.39.171:9906/5ef4ecd400015d191252b914239a34f8.ts
HKC新聞台,mitv://147.135.39.171:9906/5e9e83070000f800c0c4d18b692d70da.ts
HKC財經資訊台,mitv://147.135.39.171:9906/5ead19e0000c2946f9c238242b751a54.ts
HKC 18,mitv://147.135.39.171:9906/5ea539e900018755daff46da4f370362.ts
HKC 603,mitv://147.135.39.171:9906/5ef4ecd300091a2f1252b72006d82fc2.ts
HKC體育台,mitv://147.135.39.171:9906/5ea539e900076757daff48514c4e1e96.ts
HKC Sports Plus 1 HD,mitv://147.135.39.171:9906/5ea539ea00007ceadaff4a743a176aa1.ts
HKC Sports Plus 2,mitv://147.135.39.171:9906/5ef4ecd40007934c1252baaa5c8b564e.ts
HKC綜合娛樂台,mitv://147.135.39.171:9906/5e73be6500011d2f19b464df5ab64e5b.ts
TVN,mitv://104.238.103.179:8916/5b22186d000c3fd30525ea27a766e05e.ts
TVN,mitv://147.135.39.171:9906/5cc692b700075c75faf4ae7d064915ca.ts
HUB都會台,mitv://147.135.39.171:9906/5e57771b0001c85a31397b7e7f5c427b.ts
中天亞洲台,mitv://147.135.39.171:9906/5defdaa000044ff26ea064ef7ec56d18.ts
HUB娛家戲劇台,mitv://147.135.39.171:9906/5e57771a000a3baf313979c85a704d1c.ts
TVB星河,mitv://147.135.39.171:9906/5ea53a9a000d39fddb01fd3f19aa567e.ts
衛視電影台,mitv://147.135.39.171:9906/5d9a250b000845289c9bf7d246ac3362.ts
Horse Racing 88,mitv://147.135.39.171:9906/5e5a08940003dadb3b41d0b76a253b19.ts
ABC,mitv://147.135.39.171:9906/5ef7967a0008e8961cb97c02314900be.ts
ABC News,mitv://147.135.39.171:9906/5eea255a000b0650e8377523487619b6.ts
Bloomberg,mitv://147.135.39.171:9906/5defdaa10006c0ed6ea069831b9a2ab0.ts
CBSN,mitv://147.135.39.171:9906/5eea255d000cf269e837815842dd5862.ts
CNN,mitv://147.135.39.171:9906/5efc0848000602b02e1607f71bf1770b.ts
CNBC,mitv://147.135.39.171:9906/5eea255e0002c094e83782a03165180c.ts
Fox News,mitv://147.135.39.171:9906/5eec88f8000c8d8ff18c96b064502b37.ts
HGTV,mitv://147.135.39.171:9906/5eb535c70006670d196f350514163185.ts



低调18+_kkkk,#genre#

松視1臺備,vjms://50.7.253.59:8500/live/cid=262
松視2臺備,vjms://50.7.253.59:8500/live/cid=267
松視3臺備,vjms://50.7.253.59:8500/live/cid=268
松視一台(720P),rtmp://161.202.204.248:1935/tv/ttv11
HAPPY成人(720P),rtmp://161.202.204.248:1935/tv/ttv12
粉红,mitv://147.135.39.171:9906/600fee6b000b9a9b8ba106705fcc6fbe.ts
惊艳台,mitv://147.135.39.171:9906/600fee6c000abd6a8ba10a1a128227a6.ts
彩虹电影,mitv://147.135.39.171:9906/600fee6e0000c8ea8ba10f5a23b93460.ts
Playboy,mitv://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790.ts



(翻)jietng+_kkkk,#genre#
松視1,http://jieting.yugg.cf/vip2021/jieting.php?id=402
松視2,http://jieting.yugg.cf/vip2021/jieting.php?id=403
松視3,http://jieting.yugg.cf/vip2021/jieting.php?id=404
彩虹E,http://jieting.yugg.cf/vip2021/jieting.php?id=405
彩虹K,http://jieting.yugg.cf/vip2021/jieting.php?id=406
HOT,http://jieting.yugg.cf/vip2021/jieting.php?id=407
香蕉台,http://jieting.yugg.cf/vip2021/jieting.php?id=408
驚豔台,http://jieting.yugg.cf/vip2021/jieting.php?id=409
潘朵拉完美,http://jieting.yugg.cf/vip2021/jieting.php?id=410
潘朵拉粉紅,http://jieting.yugg.cf/vip2021/jieting.php?id=411
happy,http://jieting.yugg.cf/vip2021/jieting.php?id=412
彩虹電影,http://jieting.yugg.cf/vip2021/jieting.php?id=413
一本道,http://jieting.yugg.cf/vip2021/jieting.php?id=414
二本道,http://jieting.yugg.cf/vip2021/jieting.php?id=415
東京熱,http://jieting.yugg.cf/vip2021/jieting.php?id=416
Hustler HD,http://jieting.yugg.cf/vip2021/jieting.php?id=451
Redlight HD,http://jieting.yugg.cf/vip2021/jieting.php?id=452
Pr?vate TV,http://jieting.yugg.cf/vip2021/jieting.php?id=453
Dorcel HD,http://jieting.yugg.cf/vip2021/jieting.php?id=454
Vivid Red HD,http://jieting.yugg.cf/vip2021/jieting.php?id=455
Erox HD,http://jieting.yugg.cf/vip2021/jieting.php?id=456
Super One HD,http://jieting.yugg.cf/vip2021/jieting.php?id=457
Babes TV HD,http://jieting.yugg.cf/vip2021/jieting.php?id=458
SEX ATION HD,http://jieting.yugg.cf/vip2021/jieting.php?id=459
Passie,http://jieting.yugg.cf/vip2021/jieting.php?id=461
SCT Classic,http://jieting.yugg.cf/vip2021/jieting.php?id=462


(翻)anbo+_kkkk,#genre#
松視1,http://anbo.hicloud.co/index.php?id=402
松視2,http://anbo.hicloud.co/index.php?id=403
松視3,http://anbo.hicloud.co/index.php?id=404
彩虹E,http://anbo.hicloud.co/index.php?id=405
彩虹K,http://anbo.hicloud.co/index.php?id=406
HOT,http://anbo.hicloud.co/index.php?id=407
香蕉台,http://anbo.hicloud.co/index.php?id=408
驚豔台,http://anbo.hicloud.co/index.php?id=409
潘朵拉完美,http://anbo.hicloud.co/index.php?id=410
潘朵拉粉紅,http://anbo.hicloud.co/index.php?id=411
happy,http://anbo.hicloud.co/index.php?id=412
彩虹電影,http://anbo.hicloud.co/index.php?id=413
一本道,http://anbo.hicloud.co/index.php?id=414
二本道,http://anbo.hicloud.co/index.php?id=415
東京熱,http://anbo.hicloud.co/index.php?id=416
Hustler HD,http://anbo.hicloud.co/index.php?id=451
Redlight HD,http://anbo.hicloud.co/index.php?id=452
Pr?vate TV,http://anbo.hicloud.co/index.php?id=453
Dorcel HD,http://anbo.hicloud.co/index.php?id=454
Vivid Red HD,http://anbo.hicloud.co/index.php?id=455
Erox HD,http://anbo.hicloud.co/index.php?id=456
Super One HD,http://anbo.hicloud.co/index.php?id=457
Babes TV HD,http://anbo.hicloud.co/index.php?id=458
SEX ATION HD,http://anbo.hicloud.co/index.php?id=459
Passie,http://anbo.hicloud.co/index.php?id=461
SCT Classic,http://anbo.hicloud.co/index.php?id=462

(翻)ubtv+_kkkk,#genre#
松視1,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=402
松視2,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=403
松視3,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=404
彩虹E,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=405
彩虹K,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=406
HOT,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=407
香蕉台,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=408
驚豔台,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=409
潘朵拉完美,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=410
潘朵拉粉紅,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=411
happy,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=412
彩虹電影,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=413
一本道,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=414
二本道,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=415
東京熱,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=416
Hustler HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=451
Redlight HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=452
Pr?vate TV,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=453
Dorcel HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=454
Vivid Red HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=455
Erox HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=456
Super One HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=457
Babes TV HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=458
SEX ATION HD,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=459
Passie,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=461
SCT Classic,http://ubtv.ngys.xyz/ubtv21/crtv.php?id=462


(翻)202+_kkkk,#genre#
松視1,http://202.59.250.83/TV.php?id=402
松視2,http://202.59.250.83/TV.php?id=403
松視3,http://202.59.250.83/TV.php?id=404
彩虹E,http://202.59.250.83/TV.php?id=405
彩虹K,http://202.59.250.83/TV.php?id=406
HOT,http://202.59.250.83/TV.php?id=407
香蕉台,http://202.59.250.83/TV.php?id=408
驚豔台,http://202.59.250.83/TV.php?id=409
潘朵拉完美,http://202.59.250.83/TV.php?id=410
潘朵拉粉紅,http://202.59.250.83/TV.php?id=411
happy,http://202.59.250.83/TV.php?id=412
彩虹電影,http://202.59.250.83/TV.php?id=413
一本道,http://202.59.250.83/TV.php?id=414
二本道,http://202.59.250.83/TV.php?id=415
東京熱,http://202.59.250.83/TV.php?id=416
Hustler HD,http://202.59.250.83/TV.php?id=451
Redlight HD,http://202.59.250.83/TV.php?id=452
Pr?vate TV,http://202.59.250.83/TV.php?id=453
Dorcel HD,http://202.59.250.83/TV.php?id=454
Vivid Red HD,http://202.59.250.83/TV.php?id=455
Erox HD,http://202.59.250.83/TV.php?id=456
Super One HD,http://202.59.250.83/TV.php?id=457
Babes TV HD,http://202.59.250.83/TV.php?id=458
SEX ATION HD,http://202.59.250.83/TV.php?id=459
Passie,http://202.59.250.83/TV.php?id=461
SCT Classic,http://202.59.250.83/TV.php?id=462

临时港台,#genre#
鳳凰電影,http://9186663.mhw183.cn/yqkkopt.php?id=2409c6607a6600d5c8167a344959c8d39b9725bf&IJK=d41qr487er12311123rd&tid=live
無線新聞,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=f6cda5f22450e17f955f3865a8c4a0b418d8e50a
無線新聞備,http://9186663.mhw183.cn/yqkkopt.php?id=65607536be9d09c50803b073ab0e6f47bf4b2787&IJK=d41qr487er12311123rd&tid=live
無線新聞(移动),http://9186663.mhw183.cn/tv.php?id=1
無線財經,http://9186663.mhw183.cn/yqkkopt.php?id=cbc2f9ac279927de561c286beb0c352b2d0622ce&IJK=d41qr487er12311123rd&tid=live
無線財經備,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=c843794d04be727681c00a3833fdecbe9ce2d87c
無線財經(移动),http://9186663.mhw183.cn/tv.php?id=2
J2,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=b0a1deebd81b5e825b4654dd7f10de910aeb694d
J2,http://9186663.mhw183.cn/yqkkopt.php?id=28dc68660caad11058f04d924994185ffe7a2823&IJK=d41qr487er12311123rd&tid=live
港臺31,http://9186663.mhw183.cn/yqkkopt.php?id=d493e4e0ca3796b5253c1c77130a1cddccabdf82&IJK=d41qr487er12311123rd&tid=live
港臺32,http://9186663.mhw183.cn/yqkkopt.php?id=ce07ab175ee40a1fa81b97abeedf59cf2072fb05&IJK=d41qr487er12311123rd&tid=live
ViuTV,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=1c843794d04be727681c00a3833fdecbe9ce2d87c
now新闻,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=3dd794fa29cc2c08ec7e1f979d4426c7ab100146
有線新聞,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=7aebe165b44368c240e72e48f7d4ba56612054fcb1
有線新聞備,http://9186663.mhw183.cn/yqkkopt.php?id=2be1ecda95c5df16e11adfe8bf0c6aa4cc9085ee&IJK=d41qr487er12311123rd&tid=live
有线603,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=939163cfe7592fb18d8dd244cc80489be58cdcb4
有線603備,http://9186663.mhw183.cn/yqkkopt.php?id=ff33f3ffb23bb9584f4332075e908889990c0709&IJK=d41qr487er12311123rd&tid=live
有線18台,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=8aebe165b44368c240e72e48f7d4ba56612054fcb1
有線18台備,http://9186663.mhw183.cn/yqkkopt.php?id=52cf17543fc05368fb390654d0aa3f1eff1faea5&IJK=d41qr487er12311123rd&tid=live
有线電影,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live2&id=21ae531793b9552a5b711b972391ffe8196f3a36
有線電影備,http://9186663.mhw183.cn/yqkkopt.php?id=205578d0500283c593143662c59673543667b1ec&IJK=d41qr487er12311123rd&tid=live
有線體育1,http://9186663.mhw183.cn/yqkkopt.php?id=536a6a972b118a945ad3ee5aeb7a333d3810829f&IJK=d41qr487er12311123rd&tid=live
